Program,Year,State,State ANSI,County,County ANSI,FIPS,Commodity,Data Item,Value
SURVEY,1996,NORTH CAROLINA,37,BERTIE,15,37015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",31
SURVEY,1996,SOUTH CAROLINA,45,BERKELEY,15,45015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",67
SURVEY,1996,SOUTH CAROLINA,45,BERKELEY,15,45015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",508
SURVEY,1996,SOUTH CAROLINA,45,BERKELEY,15,45015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28
SURVEY,1995,GEORGIA,13,BARTOW,15,13015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",101.6
SURVEY,1995,GEORGIA,13,BARTOW,15,13015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",409
SURVEY,1995,GEORGIA,13,BARTOW,15,13015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28.2
SURVEY,1995,NORTH CAROLINA,37,BERTIE,15,37015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",106
SURVEY,1995,NORTH CAROLINA,37,BERTIE,15,37015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",577
SURVEY,1995,NORTH CAROLINA,37,BERTIE,15,37015,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2415
SURVEY,1995,NORTH CAROLINA,37,BERTIE,15,37015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",27
SURVEY,1995,SOUTH CAROLINA,45,BERKELEY,15,45015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",85
SURVEY,1995,SOUTH CAROLINA,45,BERKELEY,15,45015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26
SURVEY,1994,GEORGIA,13,BARTOW,15,13015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",125.2
SURVEY,1994,GEORGIA,13,BARTOW,15,13015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",721
SURVEY,1994,GEORGIA,13,BARTOW,15,13015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.2
SURVEY,1994,NORTH CAROLINA,37,BERTIE,15,37015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",68
SURVEY,1994,NORTH CAROLINA,37,BERTIE,15,37015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",837
SURVEY,1994,NORTH CAROLINA,37,BERTIE,15,37015,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3150
SURVEY,1994,NORTH CAROLINA,37,BERTIE,15,37015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28
SURVEY,1994,SOUTH CAROLINA,45,BERKELEY,15,45015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",80
SURVEY,1994,SOUTH CAROLINA,45,BERKELEY,15,45015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",281
SURVEY,1994,SOUTH CAROLINA,45,BERKELEY,15,45015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34
SURVEY,1993,GEORGIA,13,BARTOW,15,13015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",41.3
SURVEY,1993,GEORGIA,13,BARTOW,15,13015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",369
SURVEY,1993,GEORGIA,13,BARTOW,15,13015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",20
SURVEY,1993,NORTH CAROLINA,37,BERTIE,15,37015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",79
SURVEY,1993,NORTH CAROLINA,37,BERTIE,15,37015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",654
SURVEY,1993,NORTH CAROLINA,37,BERTIE,15,37015,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2290
SURVEY,1993,NORTH CAROLINA,37,BERTIE,15,37015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",22
SURVEY,1993,SOUTH CAROLINA,45,BERKELEY,15,45015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.4
SURVEY,1993,SOUTH CAROLINA,45,BERKELEY,15,45015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",21.8
SURVEY,1992,GEORGIA,13,BARTOW,15,13015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",105.6
SURVEY,1992,GEORGIA,13,BARTOW,15,13015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",537
SURVEY,1992,GEORGIA,13,BARTOW,15,13015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32
SURVEY,1992,NORTH CAROLINA,37,BERTIE,15,37015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",109
SURVEY,1992,NORTH CAROLINA,37,BERTIE,15,37015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",681
SURVEY,1992,NORTH CAROLINA,37,BERTIE,15,37015,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2575
SURVEY,1992,NORTH CAROLINA,37,BERTIE,15,37015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
SURVEY,1992,SOUTH CAROLINA,45,BERKELEY,15,45015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",71
SURVEY,1992,SOUTH CAROLINA,45,BERKELEY,15,45015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",385
SURVEY,1992,SOUTH CAROLINA,45,BERKELEY,15,45015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",24.1
SURVEY,1991,GEORGIA,13,BARTOW,15,13015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",85
SURVEY,1991,GEORGIA,13,BARTOW,15,13015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",850
SURVEY,1991,GEORGIA,13,BARTOW,15,13015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.9
SURVEY,1991,NORTH CAROLINA,37,BERTIE,15,37015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",96
SURVEY,1991,NORTH CAROLINA,37,BERTIE,15,37015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",816
SURVEY,1991,NORTH CAROLINA,37,BERTIE,15,37015,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2545
SURVEY,1991,NORTH CAROLINA,37,BERTIE,15,37015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
SURVEY,1991,SOUTH CAROLINA,45,BERKELEY,15,45015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",81.2
SURVEY,1991,SOUTH CAROLINA,45,BERKELEY,15,45015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",541
SURVEY,1991,SOUTH CAROLINA,45,BERKELEY,15,45015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",22.3
SURVEY,1990,GEORGIA,13,BARTOW,15,13015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",97.8
SURVEY,1990,GEORGIA,13,BARTOW,15,13015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",563
SURVEY,1990,GEORGIA,13,BARTOW,15,13015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28.2
SURVEY,1990,NORTH CAROLINA,37,BERTIE,15,37015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",79
SURVEY,1990,NORTH CAROLINA,37,BERTIE,15,37015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",678
SURVEY,1990,NORTH CAROLINA,37,BERTIE,15,37015,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2845
SURVEY,1990,NORTH CAROLINA,37,BERTIE,15,37015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
SURVEY,1990,SOUTH CAROLINA,45,BERKELEY,15,45015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",37.3
SURVEY,1990,SOUTH CAROLINA,45,BERKELEY,15,45015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",525
SURVEY,1990,SOUTH CAROLINA,45,BERKELEY,15,45015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",20.3
SURVEY,1989,GEORGIA,13,BARTOW,15,13015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",93.2
SURVEY,1989,GEORGIA,13,BARTOW,15,13015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",492
SURVEY,1989,GEORGIA,13,BARTOW,15,13015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",24
SURVEY,1989,NORTH CAROLINA,37,BERTIE,15,37015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",99
SURVEY,1989,NORTH CAROLINA,37,BERTIE,15,37015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",550
SURVEY,1989,NORTH CAROLINA,37,BERTIE,15,37015,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2120
SURVEY,1989,NORTH CAROLINA,37,BERTIE,15,37015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
SURVEY,1989,SOUTH CAROLINA,45,BERKELEY,15,45015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",63.8
SURVEY,1989,SOUTH CAROLINA,45,BERKELEY,15,45015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",15.9
SURVEY,1988,GEORGIA,13,BARTOW,15,13015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.3
SURVEY,1988,GEORGIA,13,BARTOW,15,13015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",480
SURVEY,1988,GEORGIA,13,BARTOW,15,13015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",18.1
SURVEY,1988,NORTH CAROLINA,37,BERTIE,15,37015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",91
SURVEY,1988,NORTH CAROLINA,37,BERTIE,15,37015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",643
SURVEY,1988,NORTH CAROLINA,37,BERTIE,15,37015,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2500
SURVEY,1988,NORTH CAROLINA,37,BERTIE,15,37015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
SURVEY,1988,SOUTH CAROLINA,45,BERKELEY,15,45015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.4
SURVEY,1988,SOUTH CAROLINA,45,BERKELEY,15,45015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",22.2
SURVEY,1987,GEORGIA,13,BARTOW,15,13015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",66.4
SURVEY,1987,GEORGIA,13,BARTOW,15,13015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",608
SURVEY,1987,GEORGIA,13,BARTOW,15,13015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",17.3
SURVEY,1987,NORTH CAROLINA,37,BERTIE,15,37015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",56
SURVEY,1987,NORTH CAROLINA,37,BERTIE,15,37015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",468
SURVEY,1987,NORTH CAROLINA,37,BERTIE,15,37015,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2505
SURVEY,1987,NORTH CAROLINA,37,BERTIE,15,37015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",27
SURVEY,1987,SOUTH CAROLINA,45,BERKELEY,15,45015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",67.4
SURVEY,1987,SOUTH CAROLINA,45,BERKELEY,15,45015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",21.1
SURVEY,1986,GEORGIA,13,BARTOW,15,13015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",63.8
SURVEY,1986,GEORGIA,13,BARTOW,15,13015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",676
SURVEY,1986,GEORGIA,13,BARTOW,15,13015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",22.4
SURVEY,1986,NORTH CAROLINA,37,BERTIE,15,37015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",69
SURVEY,1986,NORTH CAROLINA,37,BERTIE,15,37015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",753
SURVEY,1986,NORTH CAROLINA,37,BERTIE,15,37015,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2885
SURVEY,1986,NORTH CAROLINA,37,BERTIE,15,37015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28
SURVEY,1986,SOUTH CAROLINA,45,BERKELEY,15,45015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",34.7
SURVEY,1986,SOUTH CAROLINA,45,BERKELEY,15,45015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",18.2
SURVEY,1985,GEORGIA,13,BARTOW,15,13015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",110.8
SURVEY,1985,GEORGIA,13,BARTOW,15,13015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",901
SURVEY,1985,GEORGIA,13,BARTOW,15,13015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26.5
SURVEY,1985,NORTH CAROLINA,37,BERTIE,15,37015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",92
SURVEY,1985,NORTH CAROLINA,37,BERTIE,15,37015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",485
SURVEY,1985,NORTH CAROLINA,37,BERTIE,15,37015,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2640
SURVEY,1985,NORTH CAROLINA,37,BERTIE,15,37015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",20
SURVEY,1985,SOUTH CAROLINA,45,BERKELEY,15,45015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",78.3
SURVEY,1985,SOUTH CAROLINA,45,BERKELEY,15,45015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",743
SURVEY,1985,SOUTH CAROLINA,45,BERKELEY,15,45015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",20.7
SURVEY,1984,GEORGIA,13,BARTOW,15,13015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",128.1
SURVEY,1984,GEORGIA,13,BARTOW,15,13015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",960
SURVEY,1984,GEORGIA,13,BARTOW,15,13015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",24.8
SURVEY,1984,NORTH CAROLINA,37,BERTIE,15,37015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",94
SURVEY,1984,NORTH CAROLINA,37,BERTIE,15,37015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",462
SURVEY,1984,NORTH CAROLINA,37,BERTIE,15,37015,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2710
SURVEY,1984,NORTH CAROLINA,37,BERTIE,15,37015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
SURVEY,1984,NORTH CAROLINA,37,BERTIE,15,37015,SWEET POTATOES,"SWEET POTATOES - YIELD, MEASURED IN CWT / ACRE",135
SURVEY,1984,SOUTH CAROLINA,45,BERKELEY,15,45015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",54.3
SURVEY,1984,SOUTH CAROLINA,45,BERKELEY,15,45015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",20
SURVEY,1983,GEORGIA,13,BARTOW,15,13015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",45.3
SURVEY,1983,GEORGIA,13,BARTOW,15,13015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",177
SURVEY,1983,GEORGIA,13,BARTOW,15,13015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",19.1
SURVEY,1983,NORTH CAROLINA,37,BERTIE,15,37015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",48
SURVEY,1983,NORTH CAROLINA,37,BERTIE,15,37015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",337
SURVEY,1983,NORTH CAROLINA,37,BERTIE,15,37015,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2485
SURVEY,1983,NORTH CAROLINA,37,BERTIE,15,37015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",24
SURVEY,1983,NORTH CAROLINA,37,BERTIE,15,37015,SWEET POTATOES,"SWEET POTATOES - YIELD, MEASURED IN CWT / ACRE",90
SURVEY,1983,SOUTH CAROLINA,45,BERKELEY,15,45015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",53.3
SURVEY,1983,SOUTH CAROLINA,45,BERKELEY,15,45015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",17.5
SURVEY,1982,GEORGIA,13,BARTOW,15,13015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",59
SURVEY,1982,GEORGIA,13,BARTOW,15,13015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",514
SURVEY,1982,GEORGIA,13,BARTOW,15,13015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",27.1
SURVEY,1982,NORTH CAROLINA,37,BERTIE,15,37015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",98
SURVEY,1982,NORTH CAROLINA,37,BERTIE,15,37015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",640
SURVEY,1982,NORTH CAROLINA,37,BERTIE,15,37015,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2750
SURVEY,1982,NORTH CAROLINA,37,BERTIE,15,37015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26
SURVEY,1982,SOUTH CAROLINA,45,BERKELEY,15,45015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",78.6
SURVEY,1982,SOUTH CAROLINA,45,BERKELEY,15,45015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",21.1
SURVEY,1981,GEORGIA,13,BARTOW,15,13015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",61.3
SURVEY,1981,GEORGIA,13,BARTOW,15,13015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",532
SURVEY,1981,GEORGIA,13,BARTOW,15,13015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
SURVEY,1981,NORTH CAROLINA,37,BERTIE,15,37015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",76
SURVEY,1981,NORTH CAROLINA,37,BERTIE,15,37015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",626
SURVEY,1981,NORTH CAROLINA,37,BERTIE,15,37015,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3160
SURVEY,1981,NORTH CAROLINA,37,BERTIE,15,37015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26
SURVEY,1981,SOUTH CAROLINA,45,BERKELEY,15,45015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",48
SURVEY,1981,SOUTH CAROLINA,45,BERKELEY,15,45015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",21.8
SURVEY,1980,GEORGIA,13,BARTOW,15,13015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",26.2
SURVEY,1980,GEORGIA,13,BARTOW,15,13015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",232
SURVEY,1980,GEORGIA,13,BARTOW,15,13015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",15.7
SURVEY,1980,NORTH CAROLINA,37,BERTIE,15,37015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43
SURVEY,1980,NORTH CAROLINA,37,BERTIE,15,37015,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",290
SURVEY,1980,NORTH CAROLINA,37,BERTIE,15,37015,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",1600
SURVEY,1980,NORTH CAROLINA,37,BERTIE,15,37015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",12
SURVEY,1980,SOUTH CAROLINA,45,BERKELEY,15,45015,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",53.1
SURVEY,1980,SOUTH CAROLINA,45,BERKELEY,15,45015,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",17.4
SURVEY,2017,GEORGIA,13,BEN HILL,17,13017,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",934
SURVEY,2017,GEORGIA,13,BEN HILL,17,13017,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3713
SURVEY,2017,NORTH CAROLINA,37,BLADEN,17,37017,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",138.1
SURVEY,2017,NORTH CAROLINA,37,BLADEN,17,37017,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",31.6
SURVEY,2017,SOUTH CAROLINA,45,CALHOUN,17,45017,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",151.1
SURVEY,2017,SOUTH CAROLINA,45,CALHOUN,17,45017,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",960
SURVEY,2017,SOUTH CAROLINA,45,CALHOUN,17,45017,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",4434
SURVEY,2017,SOUTH CAROLINA,45,CALHOUN,17,45017,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.4
SURVEY,2016,GEORGIA,13,BEN HILL,17,13017,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",777
SURVEY,2016,GEORGIA,13,BEN HILL,17,13017,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3994
SURVEY,2016,NORTH CAROLINA,37,BLADEN,17,37017,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",112.7
SURVEY,2016,NORTH CAROLINA,37,BLADEN,17,37017,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
SURVEY,2016,SOUTH CAROLINA,45,CALHOUN,17,45017,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",693
SURVEY,2016,SOUTH CAROLINA,45,CALHOUN,17,45017,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3105
SURVEY,2016,SOUTH CAROLINA,45,CALHOUN,17,45017,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33.6
SURVEY,2015,GEORGIA,13,BEN HILL,17,13017,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",169.2
SURVEY,2015,GEORGIA,13,BEN HILL,17,13017,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",943
SURVEY,2015,NORTH CAROLINA,37,BLADEN,17,37017,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",114.7
SURVEY,2015,NORTH CAROLINA,37,BLADEN,17,37017,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32.6
SURVEY,2015,SOUTH CAROLINA,45,CALHOUN,17,45017,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",627
SURVEY,2015,SOUTH CAROLINA,45,CALHOUN,17,45017,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2420
SURVEY,2015,SOUTH CAROLINA,45,CALHOUN,17,45017,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",18.1
SURVEY,2014,GEORGIA,13,BEN HILL,17,13017,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",135.8
SURVEY,2014,GEORGIA,13,BEN HILL,17,13017,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",948
SURVEY,2014,GEORGIA,13,BEN HILL,17,13017,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",4218
SURVEY,2014,NORTH CAROLINA,37,BLADEN,17,37017,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",112.1
SURVEY,2014,NORTH CAROLINA,37,BLADEN,17,37017,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",705
SURVEY,2014,NORTH CAROLINA,37,BLADEN,17,37017,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36
SURVEY,2014,SOUTH CAROLINA,45,CALHOUN,17,45017,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",132.5
SURVEY,2014,SOUTH CAROLINA,45,CALHOUN,17,45017,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",997
SURVEY,2014,SOUTH CAROLINA,45,CALHOUN,17,45017,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",4195
SURVEY,2014,SOUTH CAROLINA,45,CALHOUN,17,45017,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",24.8
SURVEY,2013,GEORGIA,13,BEN HILL,17,13017,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",176.1
SURVEY,2013,GEORGIA,13,BEN HILL,17,13017,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",891
SURVEY,2013,GEORGIA,13,BEN HILL,17,13017,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",4400
SURVEY,2013,NORTH CAROLINA,37,BLADEN,17,37017,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",116.1
SURVEY,2013,NORTH CAROLINA,37,BLADEN,17,37017,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3836
SURVEY,2013,NORTH CAROLINA,37,BLADEN,17,37017,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",19.5
SURVEY,2013,SOUTH CAROLINA,45,CALHOUN,17,45017,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",148.3
SURVEY,2013,SOUTH CAROLINA,45,CALHOUN,17,45017,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",724
